serZone;type;tag;description
LZR;stopSignal with incoherent ptcar reference;;stopSignal W460-G.4 is present in micro:location Zeebr.-Vorm. (ptcarId 1263) but linked to ptrefColumn Zeeb.V5115/3 (ptcarId 2025)
LZR;stopSignal with incoherent ptcar reference;;stopSignal c525-h.4 is present in micro:location Zeebr.-Vorm. (ptcarId 1263) but linked to ptrefColumn Zeeb.V5120/1 (ptcarId 2026)
LZR;stopSignal with incoherent ptcar reference;;stopSignal c526-h.4 is present in micro:location Zeebr.-Vorm. (ptcarId 1263) but linked to ptrefColumn Zeeb.V5120/1 (ptcarId 2026)
LZR;stopSignal with incoherent ptcar reference;;stopSignal c527-h.4 is present in micro:location Zeebr.-Vorm. (ptcarId 1263) but linked to ptrefColumn Zeeb.V5120/1 (ptcarId 2026)
LZR;stopSignal with incoherent ptcar reference;;stopSignal d521-h.4 is present in micro:location Zeebr.-Vorm. (ptcarId 1263) but linked to ptrefColumn Zeeb.V5120/1 (ptcarId 2026)
LZR;stopSignal with incoherent ptcar reference;;stopSignal d522-h.4 is present in micro:location Zeebr.-Vorm. (ptcarId 1263) but linked to ptrefColumn Zeeb.V5120/1 (ptcarId 2026)
LZR;stopSignal with incoherent ptcar reference;;stopSignal d523-h.4 is present in micro:location Zeebr.-Vorm. (ptcarId 1263) but linked to ptrefColumn Zeeb.V5120/1 (ptcarId 2026)
LZR;stopSignal with incoherent ptcar reference;;stopSignal d524-h.4 is present in micro:location Zeebr.-Vorm. (ptcarId 1263) but linked to ptrefColumn Zeeb.V5120/1 (ptcarId 2026)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e101-f.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn B.Zwan5110/4 (ptcarId 1980)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e101-g.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn Zeeb.V5115/9 (ptcarId 2025)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e102-f.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn B.Zwan5110/4 (ptcarId 1980)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e102-g.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn Zeeb.V5115/9 (ptcarId 2025)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e103-f.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn B.Zwan5110/4 (ptcarId 1980)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e103-g.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn Zeeb.V5115/9 (ptcarId 2025)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e104-f.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn B.Zwan5110/4 (ptcarId 1980)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e104-g.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn Zeeb.V5115/9 (ptcarId 2025)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e105-f.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn B.Zwan5110/4 (ptcarId 1980)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e105-g.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn Zeeb.V5115/9 (ptcarId 2025)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e106-f.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn B.Zwan5110/4 (ptcarId 1980)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e106-g.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn Zeeb.V5115/9 (ptcarId 2025)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e107-f.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn B.Zwan5110/4 (ptcarId 1980)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e107-g.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn Zeeb.V5115/9 (ptcarId 2025)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e108-f.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn B.Zwan5110/4 (ptcarId 1980)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e108-g.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn Zeeb.V5115/9 (ptcarId 2025)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e109-f.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn B.Zwan5110/4 (ptcarId 1980)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e109-g.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn Zeeb.V5115/9 (ptcarId 2025)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e110-f.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn B.Zwan5110/4 (ptcarId 1980)
LZR;stopSignal with incoherent ptcar reference;;stopSignal e110-g.4 is present in micro:location B.Zwankendam (ptcarId 2043) but linked to ptrefColumn Zeeb.V5115/9 (ptcarId 2025)
LZR;switch not linked to 3 trackEdges;;switch 14M (location Y.Strau'brug, grid 5117)
LZR;switch not linked to 3 trackEdges;;switch 54BG (location Zeebr.-Vorm., grid 5115)
LZR;switch not linked to 3 trackEdges;;switch 55H (location Zeebr.-Vorm., grid 5120)
LZR;switch not linked to 3 trackEdges;;switch 60AG (location Zeebrugge-G, grid 5115)
LZR;switch not linked to 3 trackEdges;;switch 863A (location Zeebrug.-VHW, grid 5119)
LZR;switch not linked to 3 trackEdges;;switch 90G (location Zeebrugge-G, grid 5115)
LZR;switch not linked to 3 trackEdges;;switch 96G (location Zeebrugge-G, grid 5115)
MBX;grid without ptcar having lines in common;;Athus - gril 16509
MBX;incoherent stopSignal regimes;;trackEdge [switch 53L to switch 36BU]: found normal and wrong regimes for down stopSignal group
MBX;locationRouteEdge without locationPoint with timingLocation[meso];;location YAUBG (ptcarId 1502): nb of locationRouteEdges without locationPoint with timingLocation[meso] 1/11 D-U.23 - L165/2-A
MBX;locationRouteEdge without locationPoint with timingLocation[meso];;location YMHS (ptcarId 2111): nb of locationRouteEdges without locationPoint with timingLocation[meso] 2/10 L165/3-A - Y.Athus-Sud - SAS 777 - AW20U V-U.23 - L165/3-A
MBX;locationRouteEdge without locationPoint with timingLocation[micro];;location YAUBG (ptcarId 1502): nb of locationRouteEdges without locationPoint with timingLocation[micro] 1/11 D-U.23 - L165/2-A
MBX;locationRouteEdge without locationPoint with timingLocation[micro];;location YMHS (ptcarId 2111): nb of locationRouteEdges without locationPoint with timingLocation[micro] 2/10 L165/3-A - Y.Athus-Sud - SAS 777 - AW20U V-U.23 - L165/3-A
MBX;speedSignal without node;;L165KP117A236R1S2
MBX;speedSignal without node;;L165KP118A140R2S2
MBX;speedSignal without node;;L165KP118A240R1S1
MBX;speedSignal without node;;L165KP73A35R2S1
MBX;speedSignal without node;;L166KP10A400R2S2
MBX;speedSignal without node;;L166KP24A670R2S1
MBX;speedSignal without node;;L166KP24A750R2S2
MBX;speedSignal without node;;L166KP45A214R1S1
MBX;speedSignal without node;;L166KP45A885R2S1
MBX;speedSignal without node;;L166KP72A600R1S1
MBX;speedSignal without node;;L166KP72A626R1S2
MBX;speedSignal without node;;L166KP9A853R1S2
MBX;stopSignal with incoherent ptcar reference;;stopSignal AW03AU.fic is present in micro:location Aubange-Fr-F (ptcarId 311) but linked to ptrefColumn AubF16513/17 (ptcarId 312)
MBX;stopSignal with incoherent ptcar reference;;stopSignal D-U.23 is present in micro:location Y.Aubange (ptcarId 1502) but linked to ptrefColumn Y.Aub16508/6 (ptcarId 312)
MBX;stopSignal with incoherent ptcar reference;;stopSignal G-O.23 is present in micro:location Gedinne (ptcarId 435) but linked to ptrefColumn Gedi 16609/1 (ptcarId 333)
MBX;stopSignal with incoherent ptcar reference;;stopSignal H-O.23 is present in micro:location Gedinne (ptcarId 435) but linked to ptrefColumn Gedi 16609/1 (ptcarId 333)
MBX;stopSignal with incoherent ptcar reference;;stopSignal HX-O.23 is present in micro:location Gedinne (ptcarId 435) but linked to ptrefColumn Gedi 16609/3 (ptcarId 333)
MBX;stopSignal with incoherent ptcar reference;;stopSignal MC-U.23 is present in micro:location Athus-A (ptcarId 1405) but linked to ptrefColumn Athus16509/6 (ptcarId 78)
MBX;stopSignal with incoherent ptcar reference;;stopSignal P-U.23 is present in micro:location Y.Athus-Nord (ptcarId 2110) but linked to ptrefColumn Athus16509/9 (ptcarId 2111)
MBX;stopSignal without indi:id;;stopSignal A74 (location Gendr-Cel/1, interGrid 16601 - SER 13)
MBX;stopSignal without indi:id;;stopSignal A85 (location Gendr-Cel/1, interGrid 16601 - SER 13)
MBX;stopSignal without indi:id;;stopSignal AX74 (location Gendr-Cel/1, interGrid 16601 - SER 13)
MBX;stopSignal without indi:id;;stopSignal B74 (location Gendr-Cel/1, interGrid 16601 - SER 13)
MBX;stopSignal without indi:id;;stopSignal BX74 (location Gendr-Cel/1, interGrid 16601 - SER 13)
MBX;stopSignal without indi:id;;stopSignal BX85 (location Gendr-Cel/1, interGrid 16601 - SER 13)
MBX;stopSignal without indi:id;;stopSignal H-HQ.23 (location Bertrix, grid 16612)
MBX;subLocation without locationPoint;;Bertrix - Faisceau B
MBX;switch not linked to 3 trackEdges;;switch 03AU (location Aubange-Fr-F, grid 16509)
MBX;switch not linked to 3 trackEdges;;switch 05AU (location Athus, grid 16509)
MBX;switch not linked to 3 trackEdges;;switch 07S (location Virton, grid 16504)
MBX;switch not linked to 3 trackEdges;;switch 08BQ (location Bertrix, grid 16612)
MBX;switch not linked to 3 trackEdges;;switch 09U (location Athus, grid 16509)
MBX;switch not linked to 3 trackEdges;;switch 11AQ (location R.Jehonv-MDN, grid 16611)
MBX;switch not linked to 3 trackEdges;;switch 11BT (location Aubange-Zon., grid 16507)
MBX;switch not linked to 3 trackEdges;;switch 14AS (location Virton, grid 16505)
MBX;switch not linked to 3 trackEdges;;switch 17S (location Virton, grid 16505)
NK;catenaryCase without nodes;;24750
NK;location without nodes;;Racc.Petite-Folie (RPETF)
NK;location without nodes;;Racc.Seraing-Cockerill-6 (RNSR6)
NK;locationPoint with incoherent epbName;;locationPoint Kinkem-Rél - RELAIS I (location Kinkem-Rél, interGrid 12575 - 12576)
NK;locationPoint with incoherent epbName;;locationPoint Kinkem-Rél - RELAIS II (location Kinkem-Rél, interGrid 12575 - 12576)
NK;locationPoint with incoherent epbName;;locationPoint Kinkemp-Bl2 - 197- A L37/1 (location Kinkemp-Bl2, interGrid 12575 - SER 12)
NK;locationPoint with incoherent epbName;;locationPoint Renory 1 - 1 (location Renory 1, interGrid 12576 kant 2)
NK;locationPoint with incoherent epbName;;locationPoint Renory 2 - Renory 2 (location Renory 2, interGrid 12576 kant 1)
NK;locationRouteEdge without locationPoint with timingLocation[meso];;location NK (ptcarId 638): nb of locationRouteEdges without locationPoint with timingLocation[meso] 1/119 L125L/1-A - Kinkemp-Form - Car-Wash 270 - PK270-H.44
NK;locationRouteEdge without locationPoint with timingLocation[meso];;location NKGRF (ptcarId 2021): nb of locationRouteEdges without locationPoint with timingLocation[meso] 1/113 L125L/1-A - PF145
NK;locationRouteEdge without locationPoint with timingLocation[meso];;location NKREC (ptcarId 1427): nb of locationRouteEdges without locationPoint with timingLocation[meso] 1/65 L125L/1-A - ef151-f.44 - Kinkemp.-Rec - SAS 151 - s151.fic
NK;locationRouteEdge without locationPoint with timingLocation[meso];;location YBGNT (ptcarId 1515): nb of locationRouteEdges without locationPoint with timingLocation[meso] 1/9 L125A - PK111-C.44
NK;locationRouteEdge without locationPoint with timingLocation[micro];;location NK (ptcarId 638): nb of locationRouteEdges without locationPoint with timingLocation[micro] 1/119 L125L/1-A - Kinkemp-Form - Car-Wash 270 - PK270-H.44
NK;locationRouteEdge without locationPoint with timingLocation[micro];;location NKGRF (ptcarId 2021): nb of locationRouteEdges without locationPoint with timingLocation[micro] 1/113 L125L/1-A - PF145
NK;locationRouteEdge without locationPoint with timingLocation[micro];;location NKREC (ptcarId 1427): nb of locationRouteEdges without locationPoint with timingLocation[micro] 1/65 L125L/1-A - ef151-f.44 - Kinkemp.-Rec - SAS 151 - s151.fic
NK;locationRouteEdge without locationPoint with timingLocation[micro];;location YBGNT (ptcarId 1515): nb of locationRouteEdges without locationPoint with timingLocation[micro] 1/9 L125A - PK111-C.44
NK;speedSignal without node;;L125KP7A50R1S2
NK;speedSignal without node;;L24KP0A274R2S1
NK;speedSignal without node;;L24KP0A274R2S2
NK;stopSignal with incoherent ptcar reference;;stopSignal 205-1.fic is present in micro:location R.Eurogal (ptcarId 1337) but linked to ptrefColumn R.Eur12582/3 (ptcarId 1384)
NK;stopSignal with incoherent ptcar reference;;stopSignal 205.fic is present in micro:location R.Eurogal (ptcarId 1337) but linked to ptrefColumn R.Eur12582/3 (ptcarId 1384)
NK;stopSignal with incoherent ptcar reference;;stopSignal DF-E.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/3 (ptcarId 1653)
NK;stopSignal with incoherent ptcar reference;;stopSignal EH-F.44 is present in micro:location Kinkemp-Gr.F (ptcarId 2021) but linked to ptrefColumn KinF12577/2 (ptcarId 1427)
NK;stopSignal with incoherent ptcar reference;;stopSignal EJ-F.44 is present in micro:location Kinkemp-Gr.F (ptcarId 2021) but linked to ptrefColumn KinF12577/2 (ptcarId 1427)
NK;stopSignal with incoherent ptcar reference;;stopSignal F-D.44 is present in micro:location Ougrée-F/K (ptcarId 2044) but linked to ptrefColumn Ser 12579/2 (ptcarId 1067)
NK;stopSignal with incoherent ptcar reference;;stopSignal FX-D.44 is present in micro:location Ougrée-F/K (ptcarId 2044) but linked to ptrefColumn Ser 12579/2 (ptcarId 1067)
NK;stopSignal with incoherent ptcar reference;;stopSignal GG-H.44 is present in micro:location Kinkemp-Bl2 (ptcarId 655) but linked to ptrefColumn Kink 12575/2 (ptcarId 638)
NK;stopSignal with incoherent ptcar reference;;stopSignal GH-H.44 is present in micro:location Kinkemp-Bl2 (ptcarId 655) but linked to ptrefColumn Kink 12575/2 (ptcarId 638)
NK;stopSignal with incoherent ptcar reference;;stopSignal GJ-H.44 is present in micro:location Kinkemp-Bl2 (ptcarId 655) but linked to ptrefColumn Kink 12575/2 (ptcarId 638)
NK;stopSignal with incoherent ptcar reference;;stopSignal GK-H.44 is present in micro:location Kinkemp-Bl2 (ptcarId 655) but linked to ptrefColumn Kink 12575/2 (ptcarId 638)
NK;stopSignal with incoherent ptcar reference;;stopSignal PF145 is present in micro:location Kinkemp-Gr.F (ptcarId 2021) but linked to ptrefColumn KinF12577/9 (ptcarId 638)
NK;stopSignal with incoherent ptcar reference;;stopSignal PK111-C.44 is present in micro:location Y.Borgnet (ptcarId 1515) but linked to ptrefColumn Fl-An12524/3 (ptcarId 428)
NK;stopSignal with incoherent ptcar reference;;stopSignal R-F.44 is present in micro:location Kinkemp-Gr.F (ptcarId 2021) but linked to ptrefColumn KinF 12577/1 (ptcarId 638)
NK;stopSignal with incoherent ptcar reference;;stopSignal SH-F.44 is present in micro:location Kinkemp-Gr.F (ptcarId 2021) but linked to ptrefColumn KinF12577/9 (ptcarId 638)
NK;stopSignal with incoherent ptcar reference;;stopSignal SJ-F.44 is present in micro:location Kinkemp-Gr.F (ptcarId 2021) but linked to ptrefColumn KinF12577/8 (ptcarId 638)
NK;stopSignal with incoherent ptcar reference;;stopSignal SK-F.44 is present in micro:location Kinkemp-Gr.F (ptcarId 2021) but linked to ptrefColumn KinF12577/11 (ptcarId 638)
NK;stopSignal with incoherent ptcar reference;;stopSignal TD-E.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/3 (ptcarId 1653)
NK;stopSignal with incoherent ptcar reference;;stopSignal TK-E.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/5 (ptcarId 1653)
NK;stopSignal with incoherent ptcar reference;;stopSignal te201-e.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/3 (ptcarId 1653)
NK;stopSignal with incoherent ptcar reference;;stopSignal te202-e.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/3 (ptcarId 1653)
NK;stopSignal with incoherent ptcar reference;;stopSignal tf203-e.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/3 (ptcarId 1653)
NK;stopSignal with incoherent ptcar reference;;stopSignal tf204-e.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/3 (ptcarId 1653)
NK;stopSignal with incoherent ptcar reference;;stopSignal tf205-e.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/3 (ptcarId 1653)
NK;stopSignal with incoherent ptcar reference;;stopSignal tg206-e.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/3 (ptcarId 1653)
NK;stopSignal with incoherent ptcar reference;;stopSignal tg207-e.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/3 (ptcarId 1653)
NK;stopSignal with incoherent ptcar reference;;stopSignal tg208-e.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/3 (ptcarId 1653)
NK;stopSignal with incoherent ptcar reference;;stopSignal th210-e.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/3 (ptcarId 1653)
NK;stopSignal with incoherent ptcar reference;;stopSignal th211-e.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/3 (ptcarId 1653)
NK;stopSignal with incoherent ptcar reference;;stopSignal ti212-e.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/3 (ptcarId 1653)
NK;stopSignal with incoherent ptcar reference;;stopSignal ti213-e.44 is present in micro:location Kinkemp.-Rec (ptcarId 1427) but linked to ptrefColumn Kink 12576/3 (ptcarId 1653)
