serZone;type;tag;description
FNR;stopSignal without indi:id;FIXED;stopSignal AX478 (location Sclaigneaux, interGrid 12503 - 12504)
FNR;stopSignal without indi:id;FIXED;stopSignal AX491 (location Lonzée, grid 6148)
FNR;stopSignal without indi:id;FIXED;stopSignal AX495 (location Namêche, interGrid 12502 - 12503)
FNR;stopSignal without indi:id;FIXED;stopSignal AX507 (location St-Denis-Bov, interGrid 6120 - 6148)
FNR;stopSignal without indi:id;FIXED;stopSignal AX509 (location Namêche, interGrid 12502 - 12503)
FNR;stopSignal without indi:id;FIXED;stopSignal AX524 (location St-Denis-Bov, interGrid 6120 - 6148)
FNR;stopSignal without indi:id;FIXED;stopSignal AX539 (location St-Denis-Bov, interGrid 6120 - 6148)
FNR;stopSignal without indi:id;FIXED;stopSignal AX545 (location Marche-Dames, interGrid 12501 - 12526)
FNR;stopSignal without indi:id;FIXED;stopSignal AX572 (location Beez, interGrid 12500 - 12501)
FNR;stopSignal without indi:id;FIXED;stopSignal AX574 (location Namur/1, interGrid 6121 - 6124)
FNR;stopSignal without indi:id;FIXED;stopSignal AX588 (location Namur/1, interGrid 6121 - 6124)
FNR;stopSignal without indi:id;;stopSignal AX60 (location Anseremme, interGrid 16600 - SER 11)
FNR;stopSignal without indi:id;FIXED;stopSignal AX600 (location Namur/1, interGrid 6121 - 6124)
FNR;stopSignal without indi:id;FIXED;stopSignal AX624 (location Namur/1, interGrid 6124 - 3013)
FNR;stopSignal without indi:id;FIXED;stopSignal AX628 (location Ronet-Gril R, interGrid 3001 - 3013)
FNR;stopSignal without indi:id;FIXED;stopSignal AX646 (location Jambes-Est, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal AX666 (location Jambes-Est, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal AX672 (location Floreffe, interGrid 3004 - 3031)
FNR;stopSignal without indi:id;FIXED;stopSignal AX686 (location Dave-St-Mart, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal AX689 (location Floreffe, interGrid 3004 - 3031)
FNR;stopSignal without indi:id;FIXED;stopSignal AX695 (location Jambes, interGrid 15401 - 15409)
FNR;stopSignal without indi:id;FIXED;stopSignal AX702 (location Franière-C/D, grid 3006)
FNR;stopSignal without indi:id;FIXED;stopSignal AX706 (location Naninne, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal AX726 (location Moustier, interGrid 3005 - 3008)
FNR;stopSignal without indi:id;FIXED;stopSignal AX727 (location Sart-Bernard, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal AX736 (location Jambes, interGrid 15403 - 15409)
FNR;stopSignal without indi:id;FIXED;stopSignal AX739 (location Moustier, interGrid 3005 - 3008)
FNR;stopSignal without indi:id;FIXED;stopSignal AX777 (location Courrière, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal AX792 (location Assesse, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal AX794 (location Godinne, interGrid 15403 - 15404)
FNR;stopSignal without indi:id;FIXED;stopSignal AX811 (location Assesse, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal AX827 (location Natoye, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal AX842 (location Natoye, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal AX843 (location Yvoir, interGrid 15406 - 15405)
FNR;stopSignal without indi:id;FIXED;stopSignal AX856 (location Natoye, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal AX872 (location Natoye, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal AX958 (location Chapois, interGrid 16216 - 16207)
FNR;stopSignal without indi:id;FIXED;stopSignal B1026 (location Haversin, interGrid 16209 - 16207)
FNR;stopSignal without indi:id;FIXED;stopSignal B1040 (location Haversin, grid 16209)
FNR;stopSignal without indi:id;FIXED;stopSignal B1054 (location Haversin, interGrid 16209 - 16241)
FNR;stopSignal without indi:id;FIXED;stopSignal B1068 (location Haversin, interGrid 16209 - 16241)
FNR;stopSignal without indi:id;FIXED;stopSignal B1082 (location Haversin, interGrid 16209 - 16241)
FNR;stopSignal without indi:id;;stopSignal B1098 (location Aye, grid 16241)
FNR;stopSignal without indi:id;FIXED;stopSignal B17 (location Anseremme, grid 15410)
FNR;stopSignal without indi:id;FIXED;stopSignal B359 (location Java, interGrid 12508 - SER 12)
FNR;stopSignal without indi:id;FIXED;stopSignal B41 (location Anseremme, interGrid 16600 - SER 11)
FNR;stopSignal without indi:id;FIXED;stopSignal B443 (location R.Carmeuse-A, interGrid 12504 - 12505)
FNR;stopSignal without indi:id;FIXED;stopSignal B472 (location Lonzée, grid 6123)
FNR;stopSignal without indi:id;FIXED;stopSignal B478 (location Sclaigneaux, interGrid 12503 - 12504)
FNR;stopSignal without indi:id;FIXED;stopSignal B491 (location Lonzée, grid 6148)
FNR;stopSignal without indi:id;FIXED;stopSignal B507 (location St-Denis-Bov, interGrid 6120 - 6148)
FNR;stopSignal without indi:id;FIXED;stopSignal B509 (location Namêche, interGrid 12502 - 12503)
FNR;stopSignal without indi:id;FIXED;stopSignal B524 (location St-Denis-Bov, interGrid 6120 - 6148)
FNR;stopSignal without indi:id;FIXED;stopSignal B539 (location St-Denis-Bov, interGrid 6120 - 6148)
FNR;stopSignal without indi:id;FIXED;stopSignal B545 (location Marche-Dames, interGrid 12501 - 12526)
FNR;stopSignal without indi:id;FIXED;stopSignal B572 (location Beez, interGrid 12500 - 12501)
FNR;stopSignal without indi:id;FIXED;stopSignal B574 (location Namur/1, interGrid 6121 - 6124)
FNR;stopSignal without indi:id;FIXED;stopSignal B588 (location Namur/1, interGrid 6121 - 6124)
FNR;stopSignal without indi:id;;stopSignal B60 (location Anseremme, interGrid 16600 - SER 11)
FNR;stopSignal without indi:id;FIXED;stopSignal B600 (location Namur/1, interGrid 6121 - 6124)
FNR;stopSignal without indi:id;FIXED;stopSignal B624 (location Namur/1, interGrid 6124 - 3013)
FNR;stopSignal without indi:id;FIXED;stopSignal B628 (location Ronet-Gril R, interGrid 3001 - 3013)
FNR;stopSignal without indi:id;FIXED;stopSignal B646 (location Jambes-Est, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal B658 (location Floreffe, interGrid 3004 - 3003)
FNR;stopSignal without indi:id;FIXED;stopSignal B666 (location Jambes-Est, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal B670 (location Jambes, interGrid 15401 - 15403)
FNR;stopSignal without indi:id;FIXED;stopSignal B672 (location Floreffe, interGrid 3004 - 3003)
FNR;stopSignal without indi:id;FIXED;stopSignal B686 (location Dave-St-Mart, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal B689 (location Floreffe, interGrid 3004 - 3003)
FNR;stopSignal without indi:id;FIXED;stopSignal B695 (location Jambes, interGrid 15401 - 15403)
FNR;stopSignal without indi:id;FIXED;stopSignal B702 (location Franière-C/D, grid 3006)
FNR;stopSignal without indi:id;FIXED;stopSignal B706 (location Naninne, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal B717 (location Jambes, interGrid 15401 - 15403)
FNR;stopSignal without indi:id;FIXED;stopSignal B725 (location Franière, grid 3005)
FNR;stopSignal without indi:id;FIXED;stopSignal B727 (location Sart-Bernard, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal B736 (location Jambes, interGrid 15401 - 15403)
FNR;stopSignal without indi:id;FIXED;stopSignal B738 (location Moustier, interGrid 3005 - 3008)
FNR;stopSignal without indi:id;FIXED;stopSignal B777 (location Courrière, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal B779 (location Godinne, interGrid 15403 - 15404)
FNR;stopSignal without indi:id;FIXED;stopSignal B792 (location Assesse, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal B794 (location Godinne, interGrid 15403 - 15404)
FNR;stopSignal without indi:id;FIXED;stopSignal B811 (location Assesse, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal B827 (location Natoye, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal B842 (location Natoye, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal B843 (location Yvoir, interGrid 15406 - 15405)
FNR;stopSignal without indi:id;FIXED;stopSignal B856 (location Natoye, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal B864 (location Yvoir, interGrid 15406 - 15405)
FNR;stopSignal without indi:id;FIXED;stopSignal B872 (location Natoye, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal B940 (location Leignon, interGrid 16216 - 16207)
FNR;stopSignal without indi:id;FIXED;stopSignal B956 (location Chapois, interGrid 16216 - 16207)
FNR;stopSignal without indi:id;FIXED;stopSignal B972 (location Chapois, interGrid 16216 - 16207)
FNR;stopSignal without indi:id;FIXED;stopSignal B987 (location Chapois, interGrid 16216 - 16207)
FNR;stopSignal without indi:id;FIXED;stopSignal BX1068 (location Haversin, interGrid 16209 - 16241)
FNR;stopSignal without indi:id;FIXED;stopSignal BX40 (location Anseremme, interGrid 16600 - SER 11)
FNR;stopSignal without indi:id;FIXED;stopSignal BX424 (location Chat de Seil, grid 12505)
FNR;stopSignal without indi:id;FIXED;stopSignal BX439 (location R.Carmeuse-A, interGrid 12504 - 12505)
FNR;stopSignal without indi:id;FIXED;stopSignal BX472 (location Sclaigneaux, interGrid 12503 - 12504)
FNR;stopSignal without indi:id;FIXED;stopSignal BX475 (location Lonzée, interGrid 6123 - 6148)
FNR;stopSignal without indi:id;FIXED;stopSignal BX490 (location Lonzée, interGrid 6123 - 6148)
FNR;stopSignal without indi:id;FIXED;stopSignal BX499 (location Namêche, interGrid 12502 - 12503)
FNR;stopSignal without indi:id;FIXED;stopSignal BX506 (location St-Denis-Bov, interGrid 6120 - 6148)
FNR;stopSignal without indi:id;FIXED;stopSignal BX524 (location St-Denis-Bov, interGrid 6120 - 6148)
FNR;stopSignal without indi:id;FIXED;stopSignal BX542 (location Marche-Dames, interGrid 12501 - 12526)
FNR;stopSignal without indi:id;FIXED;stopSignal BX569 (location Beez, interGrid 12500 - 12501)
FNR;stopSignal without indi:id;FIXED;stopSignal BX573 (location Namur/1, interGrid 6121 - 6124)
FNR;stopSignal without indi:id;;stopSignal BX58 (location Anseremme, interGrid 16600 - SER 11)
FNR;stopSignal without indi:id;FIXED;stopSignal BX587 (location Namur/1, interGrid 6121 - 6124)
FNR;stopSignal without indi:id;FIXED;stopSignal BX615 (location Namur/1, interGrid 6124 - 3013)
FNR;stopSignal without indi:id;FIXED;stopSignal BX627 (location Ronet-Gril R, interGrid 3001 - 3013)
FNR;stopSignal without indi:id;FIXED;stopSignal BX636 (location Jambes-Est, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal BX651 (location Jambes-Est, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal BX654 (location Floreffe, interGrid 3004 - 3003)
FNR;stopSignal without indi:id;FIXED;stopSignal BX666 (location Jambes-Est, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal BX672 (location Floreffe, interGrid 3004 - 3003)
FNR;stopSignal without indi:id;FIXED;stopSignal BX680 (location Dave-St-Mart, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal BX685 (location Floreffe, interGrid 3004 - 3003)
FNR;stopSignal without indi:id;FIXED;stopSignal BX691 (location Jambes, interGrid 15401 - 15403)
FNR;stopSignal without indi:id;FIXED;stopSignal BX695 (location Naninne, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal BX697 (location Floreffe, grid 3004)
FNR;stopSignal without indi:id;FIXED;stopSignal BX711 (location Naninne, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal BX722 (location Franière, interGrid 3005 - 3007)
FNR;stopSignal without indi:id;FIXED;stopSignal BX725 (location Sart-Bernard, interGrid 15400 - 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal BX729 (location Jambes, interGrid 15401 - 15403)
FNR;stopSignal without indi:id;FIXED;stopSignal BX735 (location Moustier, interGrid 3005 - 3008)
FNR;stopSignal without indi:id;FIXED;stopSignal BX773 (location Courrière, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal BX791 (location Courrière, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal BX791 (location Godinne, interGrid 15403 - 15404)
FNR;stopSignal without indi:id;FIXED;stopSignal BX807 (location Assesse, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal BX823 (location Florée, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal BX843 (location Natoye, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal BX863 (location Natoye, interGrid 16219 - 16293)
FNR;stopSignal without indi:id;FIXED;stopSignal BX902 (location Dinant/2, grid 15408)
FNR;stopSignal without indi:id;FIXED;stopSignal BX955 (location Chapois, interGrid 16216 - 16207)
FNR;stopSignal without indi:id;FIXED;stopSignal C-G.30 (location Namur, grid 6124)
FNR;stopSignal without indi:id;FIXED;stopSignal C-J.30 (location Bois d'Ausse, grid 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal C-K.30 (location Ciney, grid 16245)
FNR;stopSignal without indi:id;FIXED;stopSignal C-L.30 (location Andenne, grid 12506)
FNR;stopSignal without indi:id;FIXED;stopSignal C-N.30 (location Beez, grid 12501)
FNR;stopSignal without indi:id;FIXED;stopSignal C-O.30 (location Franière, grid 3007)
FNR;stopSignal without indi:id;FIXED;stopSignal C-T.30 (location Jambes, grid 15401)
FNR;stopSignal without indi:id;FIXED;stopSignal C-U.30 (location Jambes, grid 15409)
FNR;stopSignal without indi:id;FIXED;stopSignal C-V.30 (location Yvoir, grid 15404)
FNR;stopSignal without indi:id;FIXED;stopSignal C-W.30 (location Dinant, grid 15406)
FNR;stopSignal without indi:id;FIXED;stopSignal C.FAZ (location Salzinnes-AC, grid 28301)
FNR;stopSignal without indi:id;FIXED;stopSignal C10-H.30 (location Namur-Herb, grid 15400)
FNR;stopSignal without indi:id;FIXED;stopSignal C11-H.30 (location Namur-Herb, grid 15400)
FNR;stopSignal without indi:id;FIXED;stopSignal C2-H.30 (location Namur-Herb, grid 15400)
FNR;stopSignal without indi:id;FIXED;stopSignal C2-U.30 (location Lustin, grid 15403)
FNR;stopSignal without indi:id;FIXED;stopSignal C4-H.30 (location Namur-Herb, grid 15400)
FNR;stopSignal without indi:id;FIXED;stopSignal C6-H.30 (location Namur-Herb, grid 15400)
FNR;stopSignal without indi:id;FIXED;stopSignal C8-H.30 (location Namur-Herb, grid 15400)
FNR;stopSignal without indi:id;FIXED;stopSignal CX-G.30 (location Namur, grid 6124)
FNR;stopSignal without indi:id;FIXED;stopSignal CX-J.30 (location Bois d'Ausse, grid 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal CX-K.30 (location Ciney, grid 16245)
FNR;stopSignal without indi:id;FIXED;stopSignal CX-L.30 (location Andenne, grid 12506)
FNR;stopSignal without indi:id;FIXED;stopSignal CX-M.30 (location Namêche, grid 12503)
FNR;stopSignal without indi:id;FIXED;stopSignal CX-N.30 (location Beez, grid 12501)
FNR;stopSignal without indi:id;FIXED;stopSignal CX-O.30 (location Franière, grid 3007)
FNR;stopSignal without indi:id;FIXED;stopSignal CX-Q.30 (location JemsS March., grid 3012)
FNR;stopSignal without indi:id;FIXED;stopSignal CX-T.30 (location Jambes, grid 15401)
FNR;stopSignal without indi:id;FIXED;stopSignal CX-U.30 (location Lustin, grid 15403)
FNR;stopSignal without indi:id;FIXED;stopSignal CX-V.30 (location Yvoir, grid 15404)
FNR;stopSignal without indi:id;FIXED;stopSignal CX-W.30 (location Dinant, grid 15406)
FNR;stopSignal without indi:id;FIXED;stopSignal CX1-H.30 (location Namur-Herb, grid 15400)
FNR;stopSignal without indi:id;FIXED;stopSignal CX3-H.30 (location Namur-Herb, grid 15400)
FNR;stopSignal without indi:id;FIXED;stopSignal CX5-H.30 (location Namur-Herb, grid 15400)
FNR;stopSignal without indi:id;FIXED;stopSignal CX7-H.30 (location Namur-Herb, grid 15400)
FNR;stopSignal without indi:id;FIXED;stopSignal CX9-H.30 (location Namur-Herb, grid 15400)
FNR;stopSignal without indi:id;FIXED;stopSignal CY-Q.30 (location JemsS March., grid 3012)
FNR;stopSignal without indi:id;FIXED;stopSignal D-G.30 (location Namur, grid 6124)
FNR;stopSignal without indi:id;FIXED;stopSignal D-H.30 (location Namur-Herb, grid 15400)
FNR;stopSignal without indi:id;FIXED;stopSignal D-L.30 (location R.Carmeuse-A, grid 12505)
FNR;stopSignal without indi:id;FIXED;stopSignal D-N.30 (location MaLDam-March, grid 12502)
FNR;stopSignal without indi:id;FIXED;stopSignal D-O.30 (location Franière-C/D, grid 3007)
FNR;stopSignal without indi:id;FIXED;stopSignal D-Q.30 (location JemsS March., grid 3012)
FNR;stopSignal without indi:id;FIXED;stopSignal D-W.30 (location Dinant, grid 15406)
FNR;stopSignal without indi:id;FIXED;stopSignal DC-H.30 (location Namur-Herb, grid 15400)
FNR;stopSignal without indi:id;FIXED;stopSignal DC-K.30 (location Ciney, grid 16245)
FNR;stopSignal without indi:id;FIXED;stopSignal DD-K.30 (location Ciney, grid 16245)
FNR;stopSignal without indi:id;FIXED;stopSignal DE-K.30 (location Ciney, grid 16245)
FNR;stopSignal without indi:id;FIXED;stopSignal DF-K.30 (location Ciney, grid 16244)
FNR;stopSignal without indi:id;FIXED;stopSignal DG-K.30 (location Ciney, grid 16244)
FNR;stopSignal without indi:id;FIXED;stopSignal DW-Q.30 (location JemsS March., grid 3012)
FNR;stopSignal without indi:id;FIXED;stopSignal DX-G.30 (location Namur, grid 6124)
FNR;stopSignal without indi:id;FIXED;stopSignal DX-O.30 (location Franière-C/D, grid 3007)
FNR;stopSignal without indi:id;FIXED;stopSignal DY-Q.30 (location JemsS March., grid 3012)
FNR;stopSignal without indi:id;FIXED;stopSignal E-G.30 (location Y.Ronet, grid 3001)
FNR;stopSignal without indi:id;FIXED;stopSignal E-H.30 (location Namur-Herb, grid 15400)
FNR;stopSignal without indi:id;FIXED;stopSignal E-J.30 (location Bois d'Ausse, grid 16292)
FNR;stopSignal without indi:id;FIXED;stopSignal E-L.30 (location Andenne, grid 12506)
FNR;stopSignal without indi:id;FIXED;stopSignal E-N.30 (location MaLDam-March, grid 12502)
FNR;stopSignal without indi:id;FIXED;stopSignal E-Q.30 (location JemsS March., grid 3011)
FNR;stopSignal without indi:id;FIXED;stopSignal E-V.30 (location Yvoir, grid 15404)
FNR;stopSignal without indi:id;FIXED;stopSignal E-W.30 (location Dinant, grid 15406)
